feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_14,feature_13
-2.2998844530758844,-2.3189768408652345,4.806241621823433,5.632129372432038,3.060652476849997,-2.6934479048561677,2.289137694252721,3.510981463717694,-3.42601289937544,-2.1353835170185143,-1.01711067689444,-1.0293588146716826,-4.50525551023928,4.852881182282568,-227.35571062196453
-2.234826968661899,-2.2405503234605124,4.880868510692044,5.356492917209513,2.852527521390929,-0.1895709103080354,2.3045024770408085,2.718333622317243,-2.856602693990959,-1.8617367354974494,-1.3618294294075013,-1.1378129245628887,-4.608085348665651,5.021824907021654,-172.1073178477239
-2.327502798808327,-2.44314410124787,4.839315808430531,4.994069164853797,1.2050228549078115,-3.593302397941081,2.3155347997296833,2.952433903217567,-2.4623533013639287,-3.2749076628626343,-0.4401558549718882,-2.5892907952000273,-3.359322166028399,5.111010802947876,-120.74336419835784
-2.4367397479574873,-2.226225025839227,4.926927933184484,5.602469504092841,0.6682021775201539,-3.2935569912641807,2.388646106332034,3.99993809023929,-3.5116278816477755,-2.5134514420349348,-0.4455822938712646,-1.2734216235309448,-5.083751981245196,5.1045594668174195,-221.7520610677305
-1.626394936906244,-2.4644414391618708,4.9159800584951245,5.39744492741201,2.4834461315270207,-0.8281517380972487,2.3573181833467864,2.532901641339968,-2.813231617736054,-2.709941557568118,0.04906174401274524,0.14805434367004142,-4.912716020200975,4.947166959502695,-178.4754022530028
-1.2522522092998483,-2.20118743387385,4.837191352402654,5.718805107241251,1.6712013811711857,-2.1804528119458944,2.2512086273047567,2.948339710276402,-3.170714751464245,-1.718538747670026,-0.053623960965652626,-1.0790688808246607,-5.1008237645688,5.239630669436238,-249.09568233661042
-0.6227939194202607,-2.375041600609893,4.918934988854049,4.926224682826798,1.1202408354543363,-1.6681279913780025,2.3015821455766874,2.65831557755511,-3.5664099347551734,-2.2680883973419177,0.3995619066642875,-0.18000221143480372,-4.320322488224458,5.290948151441713,-111.41732165771157
-2.7466961302912716,-2.270004281530535,4.84554649857264,5.47166341500798,1.9391376182507996,-2.7086297890849043,2.340607685227424,4.080127056600323,-3.3860226071749735,-3.1965149271697246,1.8342700328793515,-1.0885578894972086,-4.165057406925066,5.527276342383265,-193.78292984064302
-1.8070186367808896,-2.363315172261384,4.803268649174,5.651185451499944,2.1404214133391926,-3.4632036586996606,2.3546282027087346,3.4219160042471035,-3.02412552952683,-1.2541104665991039,-0.28617726041435254,1.7085625471089725,-4.695624383002309,5.075340635553943,-230.96608537585314
-2.1443947372207703,-2.408593687146929,4.841510194387421,4.864610649702487,1.576981547531433,-3.142584624929656,2.32582214322092,4.093070144621598,-3.9277637233468576,-0.1993893660867494,0.5734633500182275,0.26466569965014053,-4.918414892437308,5.376866393822656,-104.67518543994248
-1.651526444614007,-2.268497894877453,4.842807196354092,4.659219579011301,2.1029065015374537,-1.4439137746533746,2.2339318657462095,3.5902217891936345,-3.660905297560623,-4.005414407043393,0.6475845097178898,-0.6902052084427025,-4.69689575902207,5.267293523827979,-84.9766556201363
-1.882578533255075,-2.2609548406789046,5.108033283284616,4.973192451275438,0.5390169334931181,-2.9178461572283263,2.25606057813935,2.751545719737585,-3.4704321095405133,-2.6882572292068456,-0.29132432573468287,-1.2280600692490076,-3.7217006299285824,5.317650316383549,-117.3182276179168
-1.7883593530263726,-2.2156027072654463,4.987229877814521,4.793550647171149,2.2498104512012347,-3.5124364083208435,2.3166030843389116,3.945014086080743,-3.8554977160371653,-0.1982219591838379,-1.8456960196708248,-0.3662490016239205,-3.8776063448415448,5.193531856278599,-98.45664949484049
-1.889177079952566,-2.32751585958536,4.8812436154423695,5.06909331848253,2.0625368077922364,-1.2278048328470863,2.3810777424267826,4.089914944800748,-3.5542164204181455,-2.8800432772587325,-0.4107992729460844,-0.17122629427104208,-4.183935583522782,5.115772498201667,-128.97602628767527
-1.8828466184100352,-2.4750378035597254,5.035135400779749,4.7599940770303695,2.560223650834457,-1.1707873303781264,2.34990764924883,4.099625949940783,-3.2132159965858147,-3.7698353818664083,-2.3165873363378893,0.5343883800648085,-4.549612356439317,4.982617673034625,-93.86886484854539
-2.153900500658282,-2.2251019488711155,5.012527631277123,5.572340126572939,2.362790777978636,-1.6486665269610876,2.344506054267946,3.9696956926182607,-3.698447558492682,-2.9052841710740296,-0.47805510182072125,-0.5442916646244363,-3.752426950827252,5.273069577526557,-213.82713642156037
-1.8991761671840053,-2.359661197866264,5.033740870374436,5.634805269725884,3.050327968111097,-1.1037419897455818,2.2857455917720366,3.490025859626004,-3.748857203439593,-2.8023579932660083,0.4403915312340186,1.2143317382222671,-4.666161203254372,5.050458566141128,-229.22485796677051
-1.8950697764270372,-2.468268844121623,5.072068446229968,5.106000809111791,2.183636435779638,-1.2254751095316214,2.324984423546325,3.335267104655031,-3.356392363718948,-2.7116053935430573,-1.0908367270400692,2.8276479158698193,-4.002179863165363,5.805581075340719,-133.7900686650431
-2.5349028807222562,-2.3065920494667815,5.005023711617895,4.748022999440202,2.9367288324864305,-2.0709741258194314,2.317558691954034,2.656928380731996,-3.69917167579872,-0.6224198347533112,0.8170922476546263,-1.6860180819797341,-5.3449127770227705,5.012301860444734,-93.5865100753588
-2.7115715415508657,-2.4524911194572563,4.9366675219423914,4.881095743543825,2.029665907646565,-3.9176971752536263,2.228651094672728,3.7127063959864213,-3.4563403737907343,-2.6590044178022643,0.14859026740068715,0.39103557139162587,-4.015529664908897,4.861577467898736,-107.7381943744501
