feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_10,feature_7,feature_9,feature_12,feature_15,feature_6,feature_8,feature_13,feature_11,feature_14
-4.6102920001382515,3.1070173381326267,-3.130683481351916,-1.6383289600906121,-0.6931125858109592,1.0546720421049238,1.0966264169873883,1.7447737594384851,0.705047378467183,10.315165795598727,-0.27242246651054125,1.5351954566847779,-10.267817687766634,-1.416077089423481,0.6795794806743795,2.07369178297712
-4.421787322481362,3.478875123377872,0.030731618218248435,0.8597601613551705,-0.07224766885756365,0.9646559659347584,1.3207291790371771,1.1928368051664109,0.4810491922282093,9.662037508409094,-1.821797560653055,0.8784677975237991,-10.409118654967783,-0.5479253951274978,2.643442645441934,1.3352691413090407
-4.16761931824455,3.831222825486463,0.9829775979161504,-0.7368341877756552,-0.030902885103085313,0.813989064196168,1.2991019308741298,0.7297212250277126,0.519437404169602,10.242340167762169,0.5980476144135131,0.451009183890869,-11.83239603768932,-1.1539468544746798,3.0668817767533056,1.5845233638912084
-4.25910254087999,2.2020822428429305,0.816707036717097,-1.5324987723351706,2.691859878136569,0.9613633830462969,1.216738811307804,1.645983529608884,0.3654667847459859,10.481942381499456,-0.2072813353550185,0.2648951414556721,3.678868758577957,-0.1136532258151155,2.0787766516423,2.809976835955622
-4.3077012527221274,3.4403884237772355,-1.7439395679800695,-0.905278110666283,0.04440933108680977,0.8865729356559756,1.2399683900894112,1.006705248656337,0.009035595832940044,9.548965248896058,-0.9409422188298859,1.5761385305566493,0.3863732966314739,-1.1300232369054632,-0.07864150380335355,0.5755069181145194
-4.133191906065572,2.9391612399478166,-1.9598606659341122,0.4458436385062716,1.229067481140638,1.0241862920448528,1.1199049783165491,1.4144986776553672,0.1342894268262495,9.1508492863963,0.3120087468358492,1.1303105302942433,2.6659267289335005,-0.7161958064769307,-0.048900897208422556,1.483758645932609
-3.904762216488762,4.7147558380839945,-2.722055503899052,1.1624201324945065,-0.14534896973505163,0.9356717329845935,1.1616220464405773,2.102350776382244,0.10284096358645212,9.105926679589821,-1.6461507181495396,1.191096694530314,-10.075443346559005,0.3526996176826078,0.4131926747289223,3.7591888202551065
-4.013975053058262,4.326907779771939,1.0276709105313815,0.6516128687887112,0.22767903459114722,1.032647517091669,1.27691839545048,2.7102024350532803,0.1827029499276923,10.592150153718613,-0.4033902238282162,0.2592124721024547,0.40079282501152247,-1.907703803431251,2.8751397697956254,6.630729961106474
-4.140571757279346,5.324544122117192,-6.783925471829198,-0.47304219108478024,0.8488613917651333,0.9518232640308532,1.4386106437459147,1.9230567287785092,0.9066667544895184,10.424904023601426,-0.9093906100342067,3.1139095474076095,-0.9056966463678803,-0.7288934406944576,-0.905714189853283,0.07006204098156765
-4.314044329223889,2.027329016811568,-1.7732470809512408,-0.2686765363757331,-0.31475774150844893,0.9661313341827138,1.4707168228761194,2.3795075805276773,0.12013804564825235,10.53167345249794,0.2440997088768181,0.9933837307391521,-12.316902309304906,-1.1263878084565708,1.073365697633789,4.975088651423412
-3.7760113013034156,0.7549270461728534,-3.380240199787929,0.9034216316526766,0.265159901694875,0.9885185480170517,1.086463423384051,0.4667631602908517,0.47037230809199426,9.691152464930832,1.0019277574918306,1.4558346568656781,-0.10610960181857132,0.02329732767419279,0.11348665241846323,1.0207054236333135
-4.348986135512252,1.5011535674373402,-0.7141305828777647,0.7468984515722069,1.1020748920700825,0.9475517805659398,1.334855149095264,0.7039707247528593,0.44196956536260407,10.280959216989208,-0.8875711848674301,0.5752947385971572,-2.1718521705284086,-0.8129685316688926,0.5297936084253652,0.7416158627865246
-4.071096836714306,6.928528689798224,-6.490522901708653,1.0981971984701455,-0.8079998129517415,0.960174843249344,1.3640823562284448,1.866778317067918,0.8985275880831116,9.89984115898711,-0.4596611022086289,2.1881238301319486,-10.342643685032261,-0.8580265696422409,-2.114989204355973,2.5032768427627006
-4.076706309604422,3.342298523879373,-1.7432410651079904,0.15098546385043893,0.9135959009768899,1.0239079219717933,1.2917080624099924,2.359359037260304,0.5162281613039796,8.62150332199481,0.34372850946116357,0.7346579838097317,0.36922475047493164,-0.7432586541331985,2.1164198187547547,4.5263796339991105
-4.5894826704400185,2.99883906380566,-0.24784204918023045,0.3161409845199734,0.13237422634777882,0.7971979043871856,1.2124270578368699,0.8802184965215132,0.508425156633738,10.616099351560107,-0.9704690369579868,0.2803126923313181,-0.35753717958118403,-0.3422265646509972,1.6875473916654564,1.7694312507764471
-3.7700427112144976,3.594457674503454,-0.9745384745306287,0.7032306984746444,-0.33390977526904325,0.797960413412951,1.4475228644229927,0.2958685072551564,0.9149872312808557,8.25949888547735,0.11395531256331544,0.6189443047917291,-12.21701573564766,0.14598324170278087,1.381663311849423,0.44254329651630797
-4.369848192812509,6.032391908657972,-4.1135416259812265,-1.3628923829566282,-1.1017174384266715,0.9759276160757463,1.2203207387364066,1.5780159478979294,0.6056132284037314,9.471734728790755,-0.42092210462862933,1.9858045219905391,-5.71690030004334,-1.2400889799519141,-1.1811563713441167,1.6694296466239797
-4.5553108946197405,1.0598965548335175,-0.9819762906663954,1.2153610264793908,-0.24853415869052634,1.0272765363262069,1.2023660145216095,0.7227088537476566,0.7896197802511316,11.706887312072578,1.1447156328042218,0.7185310924457367,-12.441379266753932,-1.2884552086510634,1.5444269247407487,0.7222811658328064
-3.6506737955120796,2.95669754819195,-2.263395723756729,-0.14532329295273674,-1.2440405545090643,1.072934470794489,1.0648633574110735,1.4079792517304572,0.5655529691682764,9.091789983661224,-1.0282070712175602,1.2462564760350714,-11.442957928730609,-0.44205563683951477,1.0333692124558072,1.8899773941203057
-3.97852454572483,0.9718757866771741,-0.9205917650413242,0.42082215320322064,0.8944279594157442,1.0332261517164412,1.1629806429024332,1.3718388339049834,0.05398996045998346,8.592150600767194,1.527598838198658,0.7308230326924041,-0.1479900680946175,-0.5856713630589074,1.8126091860432034,1.5033083750463179
-3.62937462232074,3.6027579942813035,-9.39657560431667,-1.370191972965673,1.0976906760364658,0.9062868832135296,1.2174066129104644,0.30468663803252183,0.7707686581352708,8.004967607531267,0.6498674459870832,4.074347655486246,-0.6885587045867116,-0.02301527877586307,-4.939395557087618,-6.878630639876395
-3.8247764564351745,2.5567493728084805,-3.420872210869661,3.0020496518342354,0.6377936155984527,1.0556771217661685,1.3792294551430437,0.35914865923836814,0.6275381012629735,8.539646915644225,2.1710087450929527,1.1308754062630189,-0.6505547088865525,0.13839442459031526,-0.3952229114338397,1.1694629974488362
-3.8457873503113156,2.808653870205957,-2.7079496257082925,-0.20504513628329515,1.4893480619797983,0.9909988312135718,1.056214519331986,0.9966332052749546,0.6226797172497721,8.13434082636095,-0.10309824873569905,1.5540386938982538,-1.2192467098602466,-0.4016422372233621,0.5600504031242228,0.7577701028640255
-4.220453808670494,5.322449690907774,-0.08468035297626875,0.5625464511408514,2.5379692340004527,0.9707273910621167,1.3257727164375677,2.0532299929450413,0.4777322274140052,10.301207698832785,-1.62701304166884,0.3078786411650327,1.8383352969825422,-0.7938242671772255,2.399886166968546,3.70488804586809
-4.538208719937229,2.64695360250667,0.9136882103705468,0.007749702794453963,-0.5543018035173893,0.9340055304390619,1.225930744170823,0.4819451392864316,0.11055549756780533,10.847871155113342,-1.6787563746981051,0.19172986975689071,-10.465837624315709,-1.4380021746740992,1.4374892603702745,0.8606738226850364
-3.7791371285926902,4.62764602876259,-3.2657488162846793,1.0621966751808536,1.0856207317383464,0.8131572285203345,1.4834524010619439,1.6132463560991683,0.7529311144498897,9.15036040377203,-0.469093916403831,1.8264034725284102,-0.3575921069570325,0.24458690631723723,-0.3988434021500623,2.0761632419396605
-4.156947312799044,3.8734658186203115,-1.8523765938877557,0.0036606135386818635,0.5607127553349429,0.8988856370711985,1.0587577858325976,1.6701016001587583,0.4529401934536054,10.689764647931021,-1.3450452137272146,0.9060864551285492,-0.24234048956286863,-0.40559037719759594,-0.14019035762237886,2.3521570670304714
-3.6491300966794373,6.459567488499035,-6.522957576012389,0.702568361430199,0.12573136439140611,1.053125455634874,1.3980632678990719,2.341466461693859,0.4159027385992525,9.256146614360553,1.197494860693796,2.3258881040352977,0.2828144201810435,-1.0096992008095342,-2.377870938952273,3.0730565735237363
-4.489939274240549,1.5373626195911754,-5.73793177696723,1.0651254666462895,0.8157618132560489,1.0175877114608929,1.294313189369344,2.597379500420143,0.27476721138828386,10.111901809976127,-1.5096484722217953,2.1569275327553474,2.3234454110139895,-1.1971731750869217,-0.2318939958501216,5.409297224417905
-4.184805128229594,0.8140536467375936,-1.7925868183727989,0.8847098139657388,0.43611712093329646,0.9001782295931635,1.4431000567010654,1.6885873864291323,0.43465413639026984,9.195500669554377,0.4956925190619946,1.545232036699305,0.1830782105488351,-0.23614754281442063,1.4959220386161565,2.4032424536558885
