feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_16,feature_14,feature_17,feature_15
1.507835802453379,2.5429472286342927,5.224301585890785,0.8271100521363689,-2.916226602576865,-2.734989521863283,-0.5826564605748946,0.5689979794192929,4.3786265442112,-0.07794725950342674,3.041540871353374,2.6944311677394124,1.1588472874326827,-1.2314935740344177,-3.518097674085261,6.838905160944362,1.061063694852825,16.81804260994126
2.792802756021438,0.17216629251532334,6.040218488956448,-0.01090094725497237,-4.763301785793203,-4.072242448306016,0.4946519333180235,0.19850655240500548,4.339041947921915,-3.044112730935247,4.527184103338392,2.85450021034137,1.832445159499485,-1.7668516702007262,-3.258448122749711,11.616763751941306,-1.1793217725956509,38.73275950832196
1.7844743664152052,1.3955980160062624,4.443429314986163,1.2472067119328965,-5.361847596845805,0.12186734663642618,0.794045780687685,0.6260605054791025,4.325873102364195,-2.4851365386562554,2.8139364797502164,2.5126923495090767,4.328786230484743,-1.3943785001130165,-3.35553900582495,-1.1011650655527803,-3.0823870708063525,14.593114077131487
1.5365136700901325,0.9759080245992098,4.877843528686081,0.5865513783563477,-3.2928825341192622,-3.479246835367574,-3.459357179396761,0.8518786829775838,4.5160727108324625,-2.039075792048889,3.3738579411135836,2.3871702009309033,3.1224178251101717,-1.7372713978183683,-3.5113977721907847,7.8349921157030895,-1.1487883360581927,20.953395257151932
1.0209685179277272,2.0291778088584325,4.426102040856919,0.561215064593751,-4.405326072259188,-2.6205829093948925,-0.6333813136393567,0.14740570186165475,4.808659085821452,-3.024836465684136,2.8176844717147485,2.78533551200817,2.630969797737438,-1.3577955070890226,-3.0353539223852586,4.7042725054774905,-0.6219071290653446,14.994838829070408
1.9874169098810346,0.7666915861853305,5.6740088196420855,0.7840188620671614,-5.875754962020878,-3.344333350992086,1.768973698479606,0.20786184069662564,4.36822307014388,-0.31779992645398214,4.420983026113098,2.7137002609114136,1.0362379481957529,-1.8174411399126171,-2.9243666168881393,10.768058342177198,0.4311267632329781,35.848612786063285
1.7534789567001532,-0.4731325608851349,5.159130281960873,1.0663365602844335,-6.2031687944430765,-2.4277258144136296,1.7798174196610455,1.214301399445661,4.160928944969378,-3.9366579769685437,3.6790133661858384,2.6184428032612823,2.622461331623583,-1.588897433657058,-2.8641412903672814,3.241398601407428,0.03757550800072604,26.706479415299256
1.9546847542293375,2.040667435163883,5.5169533104289785,1.420864529660955,-3.471235116626109,-1.788431755571886,-0.22052471979413155,0.5358262573555111,4.43985740302348,-2.0544479343449358,3.9813854604509853,2.4509578504845777,0.9809276755003523,-1.452689642428076,-5.126796120323219,0.8283098520278274,-0.12619874115258753,28.346385138795533
1.910591138810191,1.4717474586010344,5.1268139918330755,0.3230716514628633,-1.0222258237358859,-3.2132458912414044,2.3326992727506926,0.8380504237939405,4.862040535441758,-2.18701802023601,3.4683939909461508,2.9135380024466855,-0.5069758256278969,-1.5217490829579492,-3.523671928687245,8.391792470902816,-2.6414419206098314,21.882310991786714
1.8708385372374603,1.6164195595624915,4.394267173781324,1.2262216132056825,-3.7439859842926446,-4.425359927431563,-0.6203560354082807,1.1109175886514853,4.373495137190671,-1.9542104399012576,3.7429471372291765,2.2701440113477096,1.8272002785214474,-1.7481112460006316,-2.9713884228677796,15.030109170892652,-0.9184426617555326,25.640365614580155
0.9878838843932867,4.237857752089139,5.291607018406829,1.0170972867127932,-7.799916201655029,-4.06862612619223,0.4560514988554621,0.8169927553554679,4.296541817610942,-1.9348289299120416,2.9695553478226913,2.856249867427665,3.620302575086755,-1.5925671829460395,-2.772613407426455,9.49569691074814,-0.6754443614899549,17.165227831552112
1.5981663294816923,0.9238017423145319,5.204722027824049,0.866504877860868,-4.906582755548924,-2.3022054538044334,0.1323137448095966,0.3150975792327412,4.5322570776164754,0.6529427836425801,4.118423801493503,2.2741478183091823,1.945623995360888,-2.0498407901337194,-3.2520043630137008,4.724557846778075,-3.603111337288153,30.921258223077842
1.8175264073807635,3.4079848136985453,4.953723163915372,0.7922567758183952,-1.4680023123715085,-3.4869269336157176,-0.5442860734487848,0.3871875711609196,4.605672911030744,-2.1798984795617877,2.6896549168395216,2.5380029453668014,0.2016423507947711,-1.952383087747903,-4.104720494398495,8.016108820103772,-0.7626111117849146,12.60940375023637
2.098728172275664,4.189249200967366,5.6978671187664425,1.7638509678345304,-3.8748711692561146,-2.200924152520072,-0.7820138577838056,1.3296567775419168,4.937064262737639,-4.079964636146015,2.860693012654544,2.6048895253498543,2.4668914016099333,-1.5984968437731442,-2.950720093112929,4.128298096134342,1.303778316690643,14.988118814820018
1.7930221571776206,5.424754376787446,5.069759270104239,0.7331009041537727,-1.669699391086596,-3.6224239160339398,-0.22712785074676603,0.4685693394676282,4.6386244521861695,-1.9079359375145952,2.001235345254149,2.756312649060115,1.871199198629598,-1.424591486548997,-2.3972654079023497,9.444784609623998,0.43272455068252946,8.858513298845898
2.107079571400688,3.51995380524474,5.406928997419766,1.6234825906677146,-9.804352048927754,-2.2891620790313394,1.0756611376641467,0.34657596486374626,4.481041225628191,-2.5546869692100533,3.0010811604369625,2.8492576664048355,0.9026570563032713,-1.7690392051991273,-4.179779308280164,3.6338943431775164,0.5967121187595547,15.965125926115082
1.2324545907532025,5.506433276396292,5.5148910874304,0.6226911306840988,-5.778349471275779,-2.815176056751462,0.8329426398884815,1.3032199414433114,4.221884902176834,-5.138308016058333,2.7576570229782567,2.5883312240581837,2.9603500246054786,-1.8024317271967931,-2.0961457845271734,6.459771081011278,-2.537735849460992,15.112269922509858
1.2838901521898411,0.9633741014827393,5.220887481918634,0.49911657832765294,-3.2075537078919822,-0.3255024559505131,0.34785022839512225,0.7712303755302752,4.8398183348593395,-2.2228710092629633,2.811727930369756,2.4607163191805723,3.645192041200836,-1.377235673771772,-2.712502319953709,0.12666870265901106,-1.6226612290369762,16.531875940098917
1.566967187499118,3.778405709943078,4.382975235927003,1.867104460501774,-3.7117342104698645,-2.9068983634406567,0.2811279828011259,0.7354997470412507,4.288093181847061,-3.14008766503895,4.481186175823209,2.815331164699141,4.114202403289003,-1.6012798494512008,-5.532943833991789,7.861218106767906,-1.0436056509968972,38.63288969425174
1.8408008244648373,-0.08670182421936712,4.979310905039193,0.7153816876257457,-3.1166729598931244,-1.3872754638220335,0.2196579588225098,1.1172063746697063,4.207796566062698,-2.2269345762870856,1.945096846147418,2.708527924193763,1.8613668285723879,-1.8816821137581334,-3.3928614922013773,1.28274008885502,-0.0006140940769320665,8.272091206274444
