feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_12,feature_13,feature_14,feature_10,feature_11
-2.4014729123016934,0.694994081388246,0.1911847861470713,2.385866450026466,4.240535747144733,5.408458736529928,-0.08857665820263345,0.3231880377893921,1.7325050911524922,2.978336388168122,0.23548187570969686,2.1004012624731896,-2.731511168884033,-39.78247578224458,-3.866092081161421
-3.103379378783043,0.5012833466630536,-1.0436771459814387,2.625797648469897,6.497415188678165,0.7408469505137003,-0.05426251630829351,-1.5737155127554399,1.5360098586358863,2.0652113140949244,0.1942704074706919,1.4473588556480834,-2.289978120707963,-15.753999955300396,-8.575118060033269
-2.988329441406651,3.189061369497808,-0.35215106121260775,2.4321265290381087,3.5348945789169974,3.271138094514407,-0.11501732561207356,-1.8711623086860405,1.7286622164759484,2.3505799224939645,0.10651637251011305,0.6219851720782412,-1.4732615401725395,-21.180092274892903,-4.931835378446243
-3.004938676317177,0.8416112233858795,-0.2936630883267998,0.6653286898738038,3.849989546492682,2.3190463340876315,-0.09688778760469915,-1.793754813167601,1.9061413288589848,2.083776383281697,0.288013697929259,1.3459298198775516,-2.0251092720229877,-15.811691386192061,1.2100565027235963
-2.5086723199477046,1.479550056350592,-0.6174258695959647,2.3748680762055376,2.668868534085259,3.499538419982472,-0.08470504488899748,-1.7297459990491524,1.5059606828372445,2.1810510890545096,0.23120486350196737,0.6647767535409993,-1.7422820103048762,-17.596369543265904,-4.930050972531674
-3.1427260759154048,-0.1793247919940293,0.598484097119487,3.268095372728995,2.5369543556124805,3.5928130769846285,-0.03912937434046315,-0.727363132750364,1.1522163770683584,2.1025805002661566,0.16135103651997104,1.5538937389374983,-2.146003251551172,-16.416660967215734,-17.315556393237827
-2.5074592039165524,-0.07173673656617485,-1.270274516743031,1.6195617957480106,3.8462341397659108,2.4060780140444624,-0.16239362335309415,-0.12025797314391173,2.0493210312758205,2.989631531952275,0.2833034106972334,1.6646887487067819,-2.3136981647065067,-40.351497624700194,0.1285077901024585
-2.482504877560011,3.2471434570970352,-2.9677753746329953,2.616088490473728,2.871233225361177,3.34460869585286,-0.023849004162855736,-2.1830944982805063,1.2996073539565003,2.539983093416254,0.2004690699937988,1.8792168523712884,-2.168356723848879,-25.5079990367755,-7.898849794846131
-2.5271738730656215,1.3235579217295115,0.7005930864721236,2.133506693108778,3.028469589458089,4.136972238110277,-0.09996982907787595,-0.29238937344015614,1.5934490281234077,2.3485996025062654,0.14977449534044981,0.7502491553476465,-0.9731206742057166,-20.805061104825004,-4.008366006766474
-3.0869097186397303,0.6000453874273131,0.5867703071627679,1.1671463318500492,1.240674642299633,2.3105244830270375,-0.01729959370723619,-1.238645467193177,2.0126074921640758,2.8495839369826244,0.2347038439449029,0.7629576870771193,-1.5454536049311633,-34.99376446341109,3.086308275938551
-2.429917286561585,1.5306141753240674,0.682718815667459,1.7673205301510877,1.7126838378978282,1.8384190416603357,-0.009726219180351409,-1.2388497500857742,1.553462792779838,2.599591475816192,0.14517208644712393,1.089347724291872,-1.8373113573236761,-27.304166065239954,0.8751933575025301
