feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_9,feature_11,feature_16,feature_10,feature_8,feature_7,feature_12,feature_13,feature_17,feature_15,feature_14
-1.7489147581263305,-0.2102758274396428,1.1154764073727546,0.8311901504174594,0.3087101373842819,0.18142260880320282,7.870248637373702,-3.7983480410455948,1.9348188255068108,0.4247412886744056,2.861009706835563,1.592944808064748,13.472426969492219,-0.9633606575510975,4.715470078723218,1.1184622717530075,0.424087645774746,-154.10005616337415
2.0541372736617514,0.6391705549345673,0.590104627293276,0.7765210305355721,-0.8770593560021606,-1.0576104475508261,4.316017978068196,-3.547356059333681,3.2997249295971907,2.08339303379162,11.315557203701578,-2.0117828506804187,-21.788759586586693,0.7736201274406265,50.225439200776414,-1.0921946676845216,-16.472030688505768,-136.91086430664177
-0.08454536669144865,-0.31100106777721304,0.4286490726885432,1.2584009314118894,-1.3752348080313763,0.2523268384429562,3.63858159004514,-3.7667074230874493,3.0833677678439955,-0.9321555235175968,2.76487056190914,-0.7739120550130957,13.956178528836876,1.1973969728406066,4.759029270602229,0.2997051996288647,-8.585402207783664,-63.457337037679935
1.2375950362313097,1.8826328508607248,0.34007404389705626,-0.0070625651339560665,-0.3034635766238457,0.2542431391185787,3.5118232002099217,-3.573529587146628,2.8972711284139843,2.2723158163682413,5.0674004035089535,0.15970520197604018,-1.084352888191645,-0.9566871386988884,4.50839466438493,-0.25835857365320075,-0.5567311921657195,-24.02572307067391
0.17310215616874144,-1.526784663663526,1.106497011777182,-1.7520926779618602,-0.12599825530638314,-0.6348318191248844,3.262254294746243,-3.8412482612119443,1.8681273066088295,1.8066820313551994,3.267119700826022,-1.661367043105472,-19.65428489459802,2.6611288487082128,49.88057252657865,0.09132097092275882,-16.038651477688344,-99.19046313029696
0.8185666999819652,-0.5395001830862654,1.297484893995306,0.7930316245781955,1.3739118676175124,-0.2294099861714901,4.044603938701835,-3.7770610229040904,2.273488729366424,-0.3656242157311189,5.369472160604418,-0.16078909421442647,-20.689498241684618,1.4711649244933804,49.303972321736964,-1.3123754501032159,-15.519763369875044,-121.98784956313149
0.5518867132451709,0.7369471400069872,0.19088116399561944,0.3266285533648471,1.7043508694984946,-0.005299699853821698,4.2684801381786945,-3.8559640772136263,2.1930905864987995,-0.17569591916528643,3.672763751860235,0.3895066321753934,-20.346354386604396,-0.2561401626676868,49.719159350913365,-1.7536908949130403,-7.401480401472726,-121.2694025739668
0.31371061165166236,-0.3028514551747643,1.2399667244514578,0.5037610664976222,-0.19862838531558724,-0.6378635055375997,3.4687241729989466,-3.8557399868376305,1.8355652516331917,0.05751460252533029,4.140877114212359,0.6291290647326373,-19.82044992749891,-0.04852586611249868,50.383519096570815,-0.4372119763498046,-7.134780134727843,-106.47526101679222
-0.2262580981558725,0.374503635390166,0.8829744501338764,0.32563318302115996,-0.6276009267128856,-0.07453063113805536,1.9085749812941,-3.9650423215064574,2.0898195876695995,-1.4896787157768145,2.35880001813113,0.7251359985620532,-6.412421895804592,-1.0260075533476263,49.94798109945974,0.7287965363364887,-7.359255235446257,-15.57303562619557
0.6249840902925156,0.4034384310411404,0.3785918364903044,-0.7087306743685142,0.005699137971690078,3.387751274557069,3.8907083523619863,-3.562245464811445,3.205309879485324,0.9849548035734192,3.6114662048133166,-1.882113936360003,1.6561602634045118,-7.86941991709549,-1.9009797417696732,-1.0844756652734329,-8.57034672930961,-27.943228967197637
0.6570737487808382,-0.03868284332855276,1.0982556456998385,-0.5415692495039813,-0.22104066379007917,-0.9972395145945756,4.116915038396402,-3.6555474636391354,2.11431435955199,-0.3857070547983423,4.3132744974203225,1.7591555665130296,-20.2581013184712,-2.0270533922943765,50.36241585607977,-0.905136623920965,-5.892560634221878,-117.34165550410661
0.26213413625289794,1.0595281349495456,1.3045576043444447,-0.6095747868221223,-2.8548906629254183,-1.7027197048553413,5.854250923371872,-3.7563551166175655,2.4907270040041736,1.5867581400263604,4.1542174499769855,0.8169542780065902,-20.216192115759803,-1.8683371274392213,50.15904985303388,-1.6715144971691647,-7.056632890366137,-151.78913210917867
-0.2526975131677001,-1.1955286197715902,1.0878559579384235,0.89300216409601,-1.801834644319538,2.644396230045605,4.948026510992246,-3.6051584934132945,2.8485429173244072,0.8253289474733563,3.3372771065688234,-0.7236454784352364,15.989114767395366,-4.663024831862529,-1.1242951612631775,-0.7754223337392728,-8.59013461560243,-99.7160978970955
0.02735327590669983,1.5314289636015093,0.1400175075396395,0.6964362196234136,0.6498665765299343,0.44210017435153975,5.261427676769213,-3.6180869379975427,2.9010245796021694,3.7766070082769105,2.4941380996794593,0.35921160840011435,1.7628480776012965,-0.971063577193362,2.2606716795718556,-1.4914692459338221,-0.38211453390055083,-53.09816492243945
-0.26999652551308045,-0.8977057744939243,0.5272033717238099,1.9137129218903355,-1.7480010871263136,0.8999920322730842,3.6972740244900186,-3.575013128303759,3.2815462870975685,1.1108475078417521,1.9739399524772194,-2.2273968577959247,15.270107284773776,3.796204118444266,1.4938232365036042,0.5225010689504653,-8.844949560420362,-71.01877939947963
-1.8061555425322517,-1.3311945209308316,1.142599827033313,1.4581650499445609,-0.003765538644740377,1.2844916583808763,3.849777228114746,-3.703670839535246,2.7020368258342837,1.7180488388506572,2.1083576848756547,0.12248455014772053,15.410663109389931,1.0520067511801874,1.1678044968543966,-2.018833298546215,0.4069875926899556,-77.03017042165581
1.2594006232859154,-1.303203365595554,0.6164079946967997,1.3490095703290426,1.4536643425525693,0.1787951081581887,2.8716150799553493,-3.732344165196949,2.9490024985527463,0.22416488312462435,5.698809812963469,-0.14467997354702067,-1.4030843506240758,2.8977395185107837,4.554346909120841,-1.1820963359376429,-9.0810678884553,-16.74945782670001
-1.8113347741234553,0.8745313092502394,0.3013029961847281,-0.3199521282423331,-1.8463274327919386,-0.16762818198340715,4.172265434795308,-3.847280156615102,2.075475588148674,1.5735559277142328,1.1643994110466434,1.1790292965876525,-5.945359011676625,1.5036229973222643,50.36872739132498,-0.9497325989199789,-6.499895449667384,-39.90944658903136
0.20239314904736375,1.0807269356295668,0.31953465356572996,1.6175233996553622,0.699369550301159,0.06780727289146708,4.260107607886708,-3.7609891625316494,3.033275179077421,2.0265645378661086,3.0114378935539516,-1.715566238996304,-1.5521669415169241,1.7717605507895227,6.526562249168349,-0.36503660979209285,-10.35182153207418,-32.68690938076643
-0.9908028430901333,2.072968037301677,0.5403047483139793,0.4523015567251304,0.5406306912290032,0.7130249604929361,3.184202036695596,-3.730541620088064,1.9139658708865108,6.0860143672966185,1.5050547557945348,0.6928295930063713,14.428434999439675,-1.098657464147051,1.1339420829014941,-0.9803638517924378,0.3474667183126398,-62.571662648752806
1.8005033965145103,1.30902153751075,1.064132268659859,1.6445784828114187,-0.1753068932122021,0.6883852367304764,3.9890739616743165,-3.760917022828077,2.902823421635552,1.4307923097990678,9.947866525205663,-1.2582804824811937,-0.7851181467143046,4.227635079552158,1.8805874897278452,-1.8292252200876056,-9.353755467747987,-27.55610771065237
-0.6876940756788161,-0.8218081602177587,1.1579142962163504,-0.8451834839782015,2.043649541568424,-0.29730726316942174,2.661043276378714,-3.7633239075142,2.3573548933397213,3.3529308606726476,2.4519135483166696,-0.6958836679302456,-6.305218430328696,0.5531529173112282,49.28575360940372,-0.07540338002165592,-15.755590893093,-20.139568795424783
1.7855998554688879,2.687955751494785,0.7964958672983256,-1.193120284034046,-0.3988984718574072,-1.0538119646953346,3.3236741703754262,-3.6047628337374262,3.266764922631238,2.371437234478091,8.77846886104848,-0.25699648683895093,-21.100944293401053,1.764228635675829,50.09986342573555,-2.103477099391447,-16.358698807221103,-113.39050127664623
-0.7967856305710468,-0.4768733913194185,1.096201780716184,1.5102044384674833,0.18856165818458925,-1.7839878127239164,2.61268110485357,-3.762899499535904,2.1548322601770296,1.847559979797015,2.8455203656176074,-0.2032055730118134,-6.2704123979247655,1.1419766757251346,49.05707600434077,1.153510134399492,-16.081342850355952,-19.04419480394175
0.3541754529188435,1.3840231330689958,0.5768964097819042,-1.1476730612028574,-0.6277181973953958,1.5779074347007893,1.7388473350695783,-3.8095567823318666,2.114017500136673,2.1133072076527877,3.7329003669837806,-2.0758833461477777,1.9528514969520259,0.5514369152832783,0.4645767140515578,-1.501145895610272,-8.510149208693527,-4.568949220811812
0.8906014233588103,2.120363120836278,1.1027889176918055,-0.06759479514539632,0.56082884109351,0.06630072508277926,3.0821095608853835,-3.8557821295640284,2.8829487512470218,4.314474021408413,5.353867029915609,-0.3024931118016096,-2.3807981111528056,-0.3610175037153947,6.829289159177163,-0.05018271052612189,-10.342887882270299,-19.724020768538214
0.4033806707892444,-2.106730260845798,0.6692463497107731,0.21964388710572674,-0.7867896677031566,-1.0592388479724033,4.367035388838799,-3.6415437596878037,3.1345468360322397,4.299316391918088,3.395720438441107,-0.7992452993954121,-20.181463929428194,-1.9681460603396488,50.050348220470745,0.1370104733778022,-16.039777388586934,-121.24754770178876
-0.08501436272888527,-0.14886321614471976,0.4282853005403021,-0.2466468786145972,0.4274678643555042,-1.1169646014572718,4.437705433760125,-3.8606494874456607,2.0075694375022457,0.5006445655567305,2.423357348272397,-0.585128897103518,-5.98129975450544,-0.9595975824526105,49.58805909479101,-1.0284426177515618,-15.88300030148035,-44.78640106811948
