feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_12,feature_11,feature_10,feature_9,feature_13,feature_15,feature_14
4.067619493707331,0.06732419971335153,1.6814539629839993,-2.042132270008647,3.331940669392648,-2.8017323955608315,2.687626627024016,-0.9426078999670686,5.825131220270139,1.53443000094613,4.949706770371561,-0.24750338846172115,8.242608700990896,-3.9436120209919756,-4.321722436251463,-6.678845081524788
4.250549979775034,-0.40872996279374324,1.8104106793593333,-2.1909709084443905,3.416126068265831,-3.5297886570965638,4.279139113472356,-0.3553165178781166,5.8528419407687755,5.472992373024171,4.537601467698458,-0.7428195911682727,20.916092686161708,-11.880635184606362,-4.534781941807376,-44.57175776609469
1.0605299001868245,0.5186226054119872,1.6215604451737053,-2.092474536826721,3.2187139553862494,-2.872027036278456,5.408879837817558,1.7529636635458914,5.15238688633333,4.2891121087598645,0.31255401156107454,-0.26596229156716245,39.02564765942278,-18.541112510384785,-0.392872031691602,-156.21088245445748
4.120093492656287,-1.3381213228157431,1.260903893954786,-2.014664176691544,3.3806097638229655,-3.156347129001308,4.118878438068451,-0.6742094535118297,5.786522882997222,3.987201350014674,4.4651463534189135,-2.384172052159467,21.597918841827006,-11.087184929296585,-4.3764330084742085,-47.316931151729584
2.590799364811346,-1.6016856432717008,1.6019200694751417,-2.1653416201789364,3.241512702575688,-3.439364446111663,6.554299383151024,1.469903436462035,5.836761304482178,2.860510097020462,0.508097013914854,-6.209593225393451,58.746902469560155,-28.276513585607265,-2.5144272685106945,-354.68119552879807
5.757026547757296,-1.9669490092719926,1.1046080559300224,-2.156300216827431,3.4672707062322847,-3.2846966091121326,2.5781039839970794,1.5730671925247068,5.529074670804826,6.5678801184645375,5.788941205258757,-7.15331615777347,5.349543447560608,-3.866654838347738,-6.271362778207724,-2.3487379340283723
3.6786667902249923,0.7770936710613559,0.7432506749931268,-2.235690426007469,3.187133180928927,-2.9911830984405503,2.287487089631444,1.952432108166583,5.50692956318043,2.994323774800831,4.710398212099575,-0.08506254585747985,3.7572486925753585,-2.572554475597727,-4.096764462510361,-0.9659615080163941
4.229001225445132,2.1029447890659347,1.9951461755400857,-2.4028520531402737,3.151377305222608,-2.610781615074843,4.620524421266857,0.33945165776158903,5.221743386482804,2.051189123917971,1.4717624413417782,-8.123353257406047,29.315266810964008,-13.34341427399772,-4.093206824790418,-87.57974461790951
4.442854211599328,0.8349309353932333,1.7333373589986434,-2.4683105413726754,3.159940017609403,-2.529288746060101,5.632859436025527,0.29249199015503013,6.019469999313058,3.6656717150219946,5.333591500837786,-3.8650619185294213,41.56739820631155,-20.153981506099363,-4.438554280531011,-176.97483831299996
5.467272811350909,-0.7421795095530773,1.1148554034629323,-2.3974254757128137,3.318846539734825,-3.31770252233272,4.286765482054886,1.7423373583673456,5.637956920830853,5.597495983097499,5.577149064781354,-2.7127710109254677,22.371904615321068,-11.576546757023921,-5.411738398808156,-50.87139149590355
8.061266883241807,-0.3656300230858139,1.1456125303069875,-2.162704355587703,3.337465429717301,-2.833832449635476,3.4574555030609595,-0.1737398137383508,4.846314320912631,4.424964415767967,9.305518030119613,-2.216101448869407,16.178526704947874,-7.8389241277158925,-8.957393121921507,-26.639209385392522
4.051479373484013,-1.4899368045263244,1.9774319594735668,-2.025831058450258,3.1839899287024434,-3.5902828924203884,6.713163346380357,-0.21375070921738137,5.1570334582975,3.60304256316673,3.9478467937046213,-5.248266285998968,58.319058417877066,-28.70672407270549,-4.40170167222951,-348.9094395726155
