feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_12,feature_15,feature_16,feature_17,feature_9,feature_14,feature_13
4.1893834702397115,0.390356816417739,-3.587463520265887,-0.6866544094829942,0.39788773960746987,-2.0159926459291406,3.528191717194089,4.193614145918466,0.5107460135428363,4.60315727745325,-0.2945237748554437,-2.560551580975871,6.876431969937998,4.623098749771237,3.772110641129484,2.272817194756784,0.43173295989490307,-0.13101952112941828
3.7041531879060376,0.19516662951035224,-3.2930453591518747,1.5173159417057802,0.6848483904331515,-1.7042896946768167,3.65436881563649,5.025121922426176,0.4694439098987681,5.353453027141599,-0.3179629329730762,-2.428941607102007,6.725024016336501,4.700704674473431,4.535146827220247,3.1104134255572635,-1.0771543737355425,-1.90287771223722
3.663394393753009,1.3144776644000924,-3.192872712533721,-1.8815288430862407,0.7594166384821928,-2.174908527251316,3.3160035293881105,5.332368558324785,-0.17271060137232996,6.938706068404055,-0.7858968933089778,-1.543839531828072,6.5901846720433515,4.666883378516107,4.133507765252443,0.868232141919088,1.6361319390075988,-1.4173351420035183
4.048928638142223,1.2286506485581796,-3.3232196065235264,-0.3073649234570972,-0.8891540406133875,-2.4246304056835464,3.3325378857346166,5.258340555068107,0.4206495257710545,5.991514200931513,-0.6873849635142378,-2.2964397597482398,5.558801174335548,4.620098256241252,4.611905333547885,0.15370482764635496,-1.846919364000684,-1.6010822613132425
4.093700944784973,-0.1356457530373747,-3.931731646146003,-0.5530502011111733,-2.536632056995436,-2.1382269827881397,3.783278494099292,5.614549951241827,0.3029974539072105,5.123925669777469,-0.37492033355022847,-1.2009235328350822,7.323548984284997,4.708873537989465,3.906923651480765,6.520795954778832,-0.06292143807879885,-2.2224048863823005
4.778809338042476,0.5596715104008727,-4.326750590893873,2.6318762022255853,1.6940693577792267,-1.9929218052605502,3.8807539075589816,6.150356087571444,0.4542233657621315,4.776519180215063,-0.44606994241268383,-2.3535159331083757,4.943868404177827,4.668029845541929,3.61948537909749,0.31443196931996187,0.6955608808220158,-2.770994971671856
4.121549524804714,0.37285743532308036,-5.779908551368603,0.819222770652066,4.01285090515474,-2.4665447883995064,3.5353935945958854,5.084456072917118,-0.15853103193850104,6.099194095323513,-0.441743783672903,-1.6058208682377033,5.168233843580727,4.598563411082917,3.7297166809196107,-0.6533294346434195,-0.34168808674966467,-0.40673409580192876
3.05653278579929,0.756517005754403,-3.051658786832537,0.5726450712021991,-1.4940862355530902,-2.4652961192064833,3.4673722684636936,5.773095671865621,0.5901267822581802,6.076464562236418,-0.5503174338481888,-2.830776019114027,7.213639066245543,4.675566819610951,4.732742005605768,0.490962724675138,-1.8046885195674243,-1.9018085801026392
3.912866115309276,0.32959407672437535,-2.550417828015002,3.32560822572006,0.7166890094836078,-2.395427465449344,3.518170069289712,4.754227412807063,0.37779429444987467,4.808453093446111,-0.2631696922764908,-2.8139487657709252,5.005373434324546,4.720744878200058,3.64321741887578,1.3944368793774584,0.5618861225874292,-1.5941890958724856
4.29723174320446,1.0775165451653979,-3.3134067552122892,-1.242226034624297,-3.2108603523574817,-2.52507717490106,3.740428685954313,4.1991229027151125,0.831512846215902,6.950961376467015,-0.7230617137690947,-2.87602785439455,7.139860588527,4.713582884224665,4.303708648060715,0.12772168637906373,-0.8450617060922805,-1.0907020215166499
3.99346230016008,1.3944859095374629,-2.304411182157915,0.4289757328166389,1.510233875462398,-1.686386830849645,3.729070080304905,4.565547243103854,-0.029709765844604497,5.664495180138906,-0.5313961424910835,-2.1003463171872285,6.073119445508784,4.761106377511669,4.572806151384348,-1.0605206892578014,1.174836302420412,-0.8811596098535359
3.9524002116032673,0.4395900315987713,-2.1611462702242807,0.9148088480206589,-1.1196140634757563,-2.565279582157663,4.001180623351245,5.828549624985992,0.4719434444116988,6.288950268804115,-0.48233692860095456,-2.262135471494744,6.893673761971407,4.713762449980391,3.6061036743066617,2.6344913021393186,0.09031966776276679,-1.3932874960093615
4.030653826942192,0.6793889024032465,-2.74746332608887,-0.47213339243300745,3.432237891581744,-2.205972937976091,3.894432333901935,4.87590817272449,1.1562160500886751,6.448969306291527,-0.3481506018022137,-1.9307987516822316,5.939786284916666,4.7651614115111265,4.368183078084783,-3.127991400973629,0.11916847438514713,-0.21770498013800177
