feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_8,feature_9,feature_12,feature_13,feature_15,feature_16,feature_18,feature_19,feature_7,feature_14,feature_10,feature_11,feature_17
3.6076806018237404,1.3005464796362491,2.326041598442038,0.9799967068370781,0.290593412454507,-1.818032969833984,-4.208238788574872,-1.7324703296046848,-4.133367940408481,2.505760358642968,-2.4078146034014845,-0.020195265769345827,1.7614203894896039,-1.254465148937436,-3.876593341265224,1.2194736293967867,-0.6810509381191265,-0.36489742052655394,-0.5806525336574495,-13.493122823402745
0.19413492813656652,2.0298340817644713,1.3642639568603103,0.8577017920104608,1.7060268988483762,-2.0616556825002617,-3.794809067994528,-3.6109011204613015,-4.162961083819344,2.5380268808183737,-2.5008049417064857,2.879245330638156,0.848016648909597,1.2076708417796664,-2.853257770392394,-0.44951379119065293,0.16286573363321996,1.6646812481551148,2.9058476605247763,-15.623537267139255
1.108719184424929,1.1781762581512703,1.6942348788199757,1.4172963822051485,-0.2184767449841973,-1.7184655085191385,-4.476003905479924,-1.8889044682187168,-3.927060235178875,1.6662243861536947,-1.8268840097037082,3.6732632513847108,2.7810693122400716,0.37256583181661607,-3.309479521083004,2.157078727559848,-0.5208267920797063,-1.897702259705412,0.2027516610991673,-6.09530306095371
2.722871982299563,1.687025808246932,1.42660122968067,0.2982348398031982,2.4890522156430674,-0.7503293706958558,-4.526143298980197,-1.8331647611658755,-4.046082972379924,2.2930892473243416,-2.7313949858506335,1.3404712394992044,1.4800514318605362,-1.7009759874389598,-3.331360250882888,0.01302273217962302,0.4198450783546665,3.228224963606075,3.8990607355199343,-11.209229468548605
2.4727718405855104,1.6588802553371371,1.4882249053960082,0.8279955255925809,0.7823429788255499,-1.8483874420506425,-1.9294011402334417,-1.0711492547973362,-4.041219551089086,2.0518563220625707,-1.9469531879480115,3.956859052721333,2.4519080249560594,-0.9966801391050277,-3.2798059051599107,-0.5816941150166935,0.10278862454795729,1.7049741354138102,0.6005512874154812,-9.403068637808538
1.0428897289844001,1.5248302862875431,1.924768590879779,1.1048034260019846,-0.9143192998219589,-1.3699066749445872,-4.549315705991132,-2.722745345577679,-4.073218002575699,1.190080680822528,-1.033667318820652,1.658900129901788,1.6331017869309734,-2.225798409516126,-2.6351712242105734,-1.559643300520073,1.1619019820487333,-0.33951715623223033,-1.046311161574503,-3.676610877720508
2.468038230926511,2.062609421331876,0.7450530873436132,0.4058149084090101,0.5378285185037642,-0.8664840801809097,-2.743280631277015,-1.740202879462486,-4.1464286400049915,1.3558205434130959,-1.171240593021544,3.0554193054741834,1.5013353913343082,1.558300230107228,-2.730638666122668,-1.282844676630381,0.209788119518335,0.43257053415222324,-0.6439643610538368,-3.2514093810204168
0.86829911926852,1.1051426816057448,1.54874656506702,1.0552325744815874,0.06668110814216488,-1.5718110311794848,-2.184307611778765,-1.3335906246247262,-4.136871450707528,2.542322361891986,-2.4892660163605465,-5.834666120553419,1.1168180921463033,0.8142294303077661,-3.1261408785095672,1.6790534460821713,3.1797036553424154,-1.3554250592282142,0.7564431719282549,-14.83358345099235
3.14581832628253,1.3010514623890055,1.3340694222702545,1.0049397780089453,0.25850573299189444,-0.5319395663157256,-4.449394081637349,-2.3814643391678993,-4.002808763170975,2.4240654707508043,-0.985629968815525,1.814653457158302,1.2336349891219869,-0.5858768094260601,-3.7909426021686157,1.0036120845025385,0.2943325990650191,-0.23665377530928405,1.8641113786668198,-13.424443347669477
1.8741375334531716,1.7057440403687445,0.840045420844789,0.8186030653172507,-0.35652598650446465,-1.6623570672780152,-5.394818841594137,-0.892758447555384,-4.126215985821069,1.9708888494939907,0.3671993734057293,3.002742408667422,0.6866480842834187,-1.9822826406192917,-3.3480391651184176,0.31291423250190314,3.2448952220755825,-0.8462571715709003,-0.8373200098223257,-9.866486746028992
