feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_13,feature_15,feature_16,feature_9,feature_12,feature_17,feature_14
4.106465360960123,0.7234170894552661,-3.1145146036078004,-0.8255363150117976,1.2289813070667077,0.05643650937494915,-0.34759318279890117,-1.708736839313319,-3.600789131978411,-0.681771925681819,2.983895958398986,-3.329191321286097,-2.1947943519340463,2.425030180304193,-1.243691184447385,6.244390505945113,29.769097226650196,-1.0272167000330714
4.971130281177995,1.3781019346625771,-3.0844187438849584,0.8469887469651172,0.5509995214620562,0.4994833367246895,0.5339023173898196,-2.2956600681780035,-3.8019902581642766,0.7809492815430763,2.9929989660491985,-2.641139474699929,-2.634359434486117,1.6797039323285876,1.9264076488051947,7.556323298179976,0.24696636541133452,-0.35665524395358317
5.117273206403318,-0.741556628781747,-3.85602278983915,1.3260147703655865,0.8237128844481956,0.10224645822454245,-0.6283808383686129,-2.690103797023817,-3.8186990886289336,-0.5102125156964841,3.358194950647146,-2.860585531308711,-4.51744727538173,2.791516337225903,0.330797063718294,5.992644594258355,32.72955412524303,-0.9968508252605824
4.272065379680604,2.3493146016579676,-2.333082969037783,0.8516771353353445,1.3840189818844584,0.018853094571407297,0.8872442619775558,-2.297478369423773,-3.9659357630356347,-0.7286966178494504,3.149554283750801,-3.339467487907669,-2.100348201254559,2.201120672015475,0.11864385504507402,6.513705049104764,33.140259228060735,-0.10059923088421496
4.160208838154068,3.0570163729519018,-4.008217044719664,-0.4802570201077332,2.1136568812315084,0.09880604266035162,-0.6086358592288712,-1.7599158857167836,-3.578052868256494,0.9507816595432768,3.131509060056212,-3.921669949910478,-5.742668450522193,2.5133283381158398,-1.5356302379935645,4.785576149004061,0.2707356574259002,-0.9681041667603446
6.814168321708137,1.2512700729520865,-2.381602719853068,-0.09946593214181967,-0.5143760906382918,0.025624386523584522,-0.7096424757778281,-2.3931932638991706,-3.726392140630221,0.31878591380555965,3.26736155024961,-3.2331013103427857,-1.7653329690714537,2.5642373563144742,-1.8321977812630572,5.849278604061691,1.081961147685772,0.15097954129909086
4.236344914825876,1.820438858489612,-2.30479414341888,0.3075275889825926,0.530818664974193,1.507295384351233,-3.5067475015355227,-2.652251143671168,-3.664340679182635,-0.36311675058052356,2.9341994413742913,-4.348569717613774,-2.8644132015429933,1.409158198365016,2.1367208413843937,5.476613235475189,30.96087749419416,0.285353882649926
4.314333865980038,-1.5440182403671654,-2.968124104624825,-1.589555273561884,0.6923348843894463,-0.1600671241420041,3.084050522917264,-2.5292498421083778,-3.7084944448019055,-0.6128019881765234,3.2114399268202947,-2.398403438346443,-3.000225380192048,3.3847998276926727,-2.0103600377445066,5.452978812900169,30.830295511878063,-0.6572367572235902
4.958168698565458,-1.0219221688850557,-0.9019330395865732,-0.6544969152378091,0.09158900624149768,-0.6221027274687567,-2.179636911762234,-2.527801454211874,-3.9482825759112434,1.8111354972356473,3.486287891357589,-3.1908378290046837,-0.29470471074293103,0.1707694641030273,-1.239569687860783,6.316670350062825,0.8355085775062224,0.10951161466730097
5.352565477848456,1.22360960732766,-3.829724343448322,-0.41157351014677324,3.2737154082033646,-0.6588378334430035,0.027604749313477117,-2.1714562587459647,-3.854804708337431,-2.3061857755854342,3.405615655127282,-2.9003548643753,-3.152078661418075,3.8562304415364763,1.5249486029785042,6.231631045488621,31.445482156593794,-1.1347994632768483
