feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_6,feature_8,feature_9,feature_12,feature_10,feature_14,feature_13,feature_11
3.6371622400538643,0.4109590066762027,1.3762203283308545,-4.536564510392764,-4.9256678883226614,1.4849130086906905,-2.2588934790347057,0.10214693521144635,1.4155509424453787,1.12624354804991,1.3337503210019304,-2.992798541602591,1.3966846963188209,5.58612989323788,3.3109423654092014
1.6074525775633595,0.9077581921334905,0.9084332953795884,-8.613708006374857,-4.8333548990879125,-1.7895918209295996,-2.363440080891393,2.037085923582901,1.2707943349210504,1.5194026931278162,0.46089397535172594,-2.2888188213407723,6.303332374096131,4.4191600162439615,3.96248039984933
2.8855303666565506,0.10167405941833996,2.2226883943970783,-3.360270906698611,-4.639862014702928,0.5427262252091811,-2.2476581830791975,3.1322524562614684,1.8020373125888263,3.07250972137672,1.3429071205118233,-2.5154589634456532,17.557298878207185,4.4546985048971255,16.130472528613527
2.6388140109408473,0.886229012642025,1.1097019084744946,-2.4580153371762745,-4.8437832734312165,-1.4629570570832482,-2.4810044138757275,2.3133661445059297,2.2337640967958454,1.389518499014496,0.5647354385676909,-3.724781053449512,7.955650346338413,3.620279972293104,4.795234943186412
3.2285607499175524,0.9076544495988588,0.8946203795424277,-1.8589156207598165,-4.536236304587113,-0.003405607097158647,-2.466350791199637,1.9252790616714839,1.8112425308411269,0.6717368241480572,1.212390222955207,-5.341680972129651,6.299335557855609,4.505597533022455,3.72317817371401
1.7346540589398505,1.0150430543532087,0.7014338662314507,-5.440038658490977,-4.562970112386481,-0.6930620209415723,-2.178475437039695,0.7195233073785152,1.9614165848830454,0.6366347898562572,1.992220954189634,-3.1922283395173223,2.7826820001162904,3.575251180367298,1.7874455394319593
2.4727958761309146,1.049594787722693,2.252731558102543,-10.75502651108043,-4.435420738471603,-0.8267626296245139,-2.195670120841598,5.233020625699208,2.4593458812788374,3.1784764605181843,0.9422317395467938,-3.0626878305783585,137.40346078818115,3.0396115210367234,18.101164631620968
3.9866189299984245,1.1953125973381376,0.9407647361794783,-5.563793283971126,-4.843773086873431,0.2584155144240943,-2.319864792685766,1.7603863668102984,1.8581314680639924,1.3485778794783951,0.3428726466518207,-4.149395865874383,5.056708393031592,5.3960267611117585,5.556915637399589
1.3403929155556957,0.7823559102889858,3.35701876052635,-4.038276191027223,-4.762210018988468,1.292823465257857,-2.263563333688661,5.346481156407387,2.9547149061478235,6.895101021050945,1.3164488645288859,-2.1402956324034927,153.44469727715727,1.733204150949517,714.6218525225753
1.8152875389656145,0.8071438551567977,2.822968087590759,-6.265816931472525,-4.6944782010601696,2.3697888585553013,-2.067861498305486,4.99039793527687,3.016053570527564,4.579168646882662,0.8459980475165406,-0.07046114045410956,107.637348265111,2.471409718088705,71.54319079017337
1.9123254736982,0.7723009226289157,1.954968659082675,1.745148403947601,-4.802673431558751,-0.46753653582626953,-2.1575567005762664,4.979735798330374,1.9551958348419542,2.176786006871721,3.8116858671647567,-1.7967703660173915,106.7642743601297,4.104240199827843,12.040639733662593
4.916783792278149,0.9942248684123431,3.8078804693702506,-9.180658800470699,-4.365719694175257,1.6093373204401882,-2.0112761983322414,6.356475359167228,3.5605568941939345,11.406567119848146,2.685977360455552,-2.265418824849858,419.77394281239486,3.5366598057629774,64967.40166766729
3.7788016821475785,-0.24242123381788216,1.0847782497906993,-2.726960475673928,-4.855084367378101,2.2538058019797127,-2.0350773918158565,1.8858649104465508,1.225396028958789,1.4601896943301624,0.8102169913140135,-5.408408585395996,5.527925385655706,6.626208650903588,3.8043700190350167
3.258775737476966,0.9072191483879144,1.9913253247510678,-4.362118684522071,-4.428991902417791,-0.8195513369453824,-2.429305367666324,2.781965398656732,2.329486656794531,2.1427739060037077,0.47938132147529466,-7.200087273564234,12.829070727668466,3.8483095146829434,7.214038026879621
3.376443067424384,0.981042826790431,0.04735498418364359,-5.209228082939071,-4.78063338748498,0.1703837323319748,-2.3188325195700465,-0.47718916566977004,1.261071758627915,0.6892173510954538,0.4730580585797112,-5.753944575582094,1.8314199677056733,5.952059875534703,2.380357041588754
6.000237576125634,0.9641071572774793,1.9642334959285002,-5.081767772529737,-4.774631117446313,-2.557081866377138,-2.2619573584785675,4.0476194436341775,2.1024494710066617,2.0393646233773572,1.6408742319403127,-5.499597422412462,42.51190299925147,6.927332526505106,5.956416364503629
4.247696226250633,0.9791249764277357,1.450964371677227,-4.029609290320401,-4.520018330518155,1.0394823941210696,-2.456418035163389,2.784998146233253,1.9065709374909867,1.0239606359780087,0.4922296741832394,-4.395465918822266,12.870720119023499,5.047940154078785,3.6046961994647218
3.6671483170890937,0.5822415894002309,1.5122743757927126,-4.570760376816799,-4.52787279933295,2.062442805080888,-2.2065753598793685,3.3880077288681205,2.0936155950053115,1.416675160560135,2.0884560441841886,-3.4670854266174613,22.918265875509192,4.769312869011868,3.603620158257607
3.658778623609424,0.6907012673545829,1.3049314303934678,-3.8427563851151882,-4.527319645192696,-1.080646879328841,-2.1987893315938427,-3.929811574891541,1.6435945143290174,1.6470186607789203,0.937402082481793,-3.3955964995017474,0.7193990290572827,5.711949471709319,5.050702469326026
4.011260814477985,1.039056036193645,1.8791046607070034,-3.7158580168326285,-4.816462742607908,-1.276713327060325,-2.3333739868087937,2.458473440525311,2.6618514283753743,1.7984425392001189,1.05100521956611,-3.103599757427265,9.229805031402739,4.031594188267143,6.080313189633984
2.9501779910931196,1.2511833672431483,-0.15454730831101715,-3.522233957521937,-4.630703701553507,-2.2861737308687675,-2.4800997365894735,-0.4386051462695732,1.1783101387124724,1.1832112333266567,1.4366213176325353,-5.958619904925829,1.9271574266846925,5.4029394397318535,3.9352100654115665
3.34662493959254,0.8998547462604889,2.3207661430101543,-4.6178552544163,-4.663758598179404,-0.30482285568342116,-2.211851218251491,1.5847449934952729,2.5098014530178285,3.3330282046835267,0.2466785798059844,-4.030438515845864,4.783648483621281,3.742869326382759,21.26177277229454
3.255218955364131,1.2097757156466669,1.0765854831732447,-1.2712192107878044,-4.488426045000139,-1.3029287701454981,-2.0109047655327768,2.029300387352295,2.4634271643661196,0.7446411434143895,0.9743868550830467,-3.1745221063011244,6.561569460582748,3.5405949824103318,2.650452078695169
1.3894077267039586,0.9041328892860525,1.4338819140056132,-4.847292598203744,-4.806929114449264,-1.2858917328174242,-2.361286758479585,1.8449878804649535,2.1323368328912378,1.3476835976304353,0.5435902798597855,-1.5692073614447968,6.013141559159616,3.263384516047754,3.881297112088877
3.6049435723266914,0.6741203881806902,0.7690089269845996,-5.53198241340119,-4.400491540773828,-1.5904495017336222,-2.164477494920751,0.27104783240725694,1.5178934546266025,1.4142630875659923,1.4234660792904688,-4.204510598341037,1.5401713701132471,5.504825183454093,3.8154573295435745
3.4358996190516327,0.636208142907237,1.5702284132917903,-5.488623554905758,-4.636566917848981,1.2467412557016804,-2.114770502864915,2.459609778756923,1.7033101135383286,1.651041086108122,1.4663368710751123,-3.1779885329618223,9.92678387603245,5.263717649176778,4.739031898092069
4.0793735510602,0.669145120313306,1.4419424831706364,-6.211596265267051,-4.850956791958174,-1.5778555862154897,-2.105289446700125,2.4270456947944252,1.7505430700191449,1.3058927413408354,0.7456250904395764,-3.8052447891568577,9.656556605201487,5.211930390307696,3.5064108864788395
4.690724146753382,0.3012155097042166,2.2698864197054056,-3.8671580018472893,-4.944995432875408,0.18467083742662327,-2.1345034996049694,1.56286569119295,2.4684453083312756,3.2386596444672717,0.9668219836433228,-5.900999470283165,4.594277823184878,5.556297505101189,20.75037073778086
4.039993251629525,0.08230762244442436,0.5608264880167405,-4.502846808470972,-4.812556454067173,-1.8897562996967188,-2.232487079744533,-1.2605741993614763,1.1406076122867348,1.1332238382705406,1.431502849304979,-3.592846654780833,0.9000804484233169,6.231039191472453,3.725684334884436
3.684216214494737,0.12928380222985192,1.0570465063660603,-5.805870084065448,-4.653817321859783,0.9857258130917326,-2.3715869447882882,3.525624540389861,0.9607102565888753,0.80793230181905,1.9330099510096987,-2.1924660401440175,24.980617356551452,6.11746333362446,1.8237557974869776
3.075778210336603,0.8462214682088961,0.0814185510267118,-7.637768276807381,-4.3877280587117,1.054273082204999,-2.0631877431179237,1.148362810405015,1.4586785141386607,1.1092420362239641,1.1688814841907982,-1.5448206153002015,3.516361171047042,4.869802332640261,3.405120294920917
4.068570585607638,0.7405997456847299,4.240380317139412,-11.933694060353833,-4.426248112502411,-1.3303615165579545,-2.0963603110696827,8.574639929950223,3.424021938468672,17.35548379351601,2.6985462077659452,-4.21092696138707,3849.2517084373,3.530472058567454,24904415.559374094
3.0259468138374226,1.2112866560537991,3.024850345408147,-5.105927828834963,-4.521190640145895,0.23210202305028949,-2.0060934664507744,4.3549086627139495,3.4209277045126285,5.761223740849231,2.8471064495139116,-2.1380953902669653,58.326411831564826,2.3298336775876374,230.05944597740452
4.092406716629073,0.7543652461209648,0.9638518625832531,-5.567123324763744,-4.890263613490738,-1.9953141565696386,-2.1689552026902126,3.9454720550615434,1.9251878528612492,0.8210492576353425,1.32315365964267,-2.808885019448587,38.4309850702621,5.649788093287073,2.773001114470876
